# This is an input file for the tower top force time-series in the TMD module of ServoDyn
# Time, Fx, Fy, Fz, Mx, My, Mz
# (s) (N) (N) (N) (N-m) (N-m) (N-m)
887.07 1650000.00   0.00   0.00   0.00   0.00 -1831877.55
887.17 1650000.00   0.00   0.00   0.00   0.00 -1820930.86
887.27 1650000.00   0.00   0.00   0.00   0.00 -1809912.28
887.37 1650000.00   0.00   0.00   0.00   0.00 -1798822.24
887.47 1650000.00   0.00   0.00   0.00   0.00 -1787661.16
887.57 1650000.00   0.00   0.00   0.00   0.00 -1776429.50
887.67 1650000.00   0.00   0.00   0.00   0.00 -1765127.70
887.77 1650000.00   0.00   0.00   0.00   0.00 -1753756.21
887.87 1650000.00   0.00   0.00   0.00   0.00 -1742315.47
887.97 1650000.00   0.00   0.00   0.00   0.00 -1730805.93
888.07 1650000.00   0.00   0.00   0.00   0.00 -1719228.05
888.17 1650000.00   0.00   0.00   0.00   0.00 -1707582.29
888.27 1650000.00   0.00   0.00   0.00   0.00 -1695869.10
888.37 1650000.00   0.00   0.00   0.00   0.00 -1684088.95
888.47 1650000.00   0.00   0.00   0.00   0.00 -1672242.31
888.57 1650000.00   0.00   0.00   0.00   0.00 -1660329.64
888.67 1650000.00   0.00   0.00   0.00   0.00 -1648351.41
888.77 1650000.00   0.00   0.00   0.00   0.00 -1636308.10
888.87 1650000.00   0.00   0.00   0.00   0.00 -1624200.17
888.97 1650000.00   0.00   0.00   0.00   0.00 -1612028.12
889.07 1650000.00   0.00   0.00   0.00   0.00 -1599792.41
889.17 1650000.00   0.00   0.00   0.00   0.00 -1587493.54
889.27 1650000.00   0.00   0.00   0.00   0.00 -1575131.98
889.37 1650000.00   0.00   0.00   0.00   0.00 -1562708.24
889.47 1650000.00   0.00   0.00   0.00   0.00 -1550222.78
889.57 1650000.00   0.00   0.00   0.00   0.00 -1537676.12
889.67 1650000.00   0.00   0.00   0.00   0.00 -1525068.74
889.77 1650000.00   0.00   0.00   0.00   0.00 -1512401.15
889.87 1650000.00   0.00   0.00   0.00   0.00 -1499673.84
889.97 1650000.00   0.00   0.00   0.00   0.00 -1486887.31
890.07 1650000.00   0.00   0.00   0.00   0.00 -1474042.07
890.17 1650000.00   0.00   0.00   0.00   0.00 -1461138.64
890.27 1650000.00   0.00   0.00   0.00   0.00 -1448177.51
890.37 1650000.00   0.00   0.00   0.00   0.00 -1435159.19
890.47 1650000.00   0.00   0.00   0.00   0.00 -1422084.21
890.57 1650000.00   0.00   0.00   0.00   0.00 -1408953.08
890.67 1650000.00   0.00   0.00   0.00   0.00 -1395766.32
890.77 1650000.00   0.00   0.00   0.00   0.00 -1382524.45
890.87 1650000.00   0.00   0.00   0.00   0.00 -1369227.99
890.97 1650000.00   0.00   0.00   0.00   0.00 -1355877.46
891.07 1650000.00   0.00   0.00   0.00   0.00 -1342473.40
891.17 1650000.00   0.00   0.00   0.00   0.00 -1329016.33
891.27 1650000.00   0.00   0.00   0.00   0.00 -1315506.78
891.37 1650000.00   0.00   0.00   0.00   0.00 -1301945.29
891.47 1650000.00   0.00   0.00   0.00   0.00 -1288332.39
891.57 1650000.00   0.00   0.00   0.00   0.00 -1274668.63
891.67 1650000.00   0.00   0.00   0.00   0.00 -1260954.53
891.77 1650000.00   0.00   0.00   0.00   0.00 -1247190.65
891.87 1650000.00   0.00   0.00   0.00   0.00 -1233377.52
891.97 1650000.00   0.00   0.00   0.00   0.00 -1219515.69
892.07 1650000.00   0.00   0.00   0.00   0.00 -1205605.71
892.17 1650000.00   0.00   0.00   0.00   0.00 -1191648.12
892.27 1650000.00   0.00   0.00   0.00   0.00 -1177643.48
892.37 1650000.00   0.00   0.00   0.00   0.00 -1163592.35
892.47 1650000.00   0.00   0.00   0.00   0.00 -1149495.27
892.57 1650000.00   0.00   0.00   0.00   0.00 -1135352.80
892.67 1650000.00   0.00   0.00   0.00   0.00 -1121165.50
892.77 1650000.00   0.00   0.00   0.00   0.00 -1106933.93
892.87 1650000.00   0.00   0.00   0.00   0.00 -1092658.66
892.97 1650000.00   0.00   0.00   0.00   0.00 -1078340.24
893.07 1650000.00   0.00   0.00   0.00   0.00 -1063979.25
893.17 1650000.00   0.00   0.00   0.00   0.00 -1049576.24
893.27 1650000.00   0.00   0.00   0.00   0.00 -1035131.79
893.37 1650000.00   0.00   0.00   0.00   0.00 -1020646.47
893.47 1650000.00   0.00   0.00   0.00   0.00 -1006120.85
893.57 1650000.00   0.00   0.00   0.00   0.00 -991555.50
893.67 1650000.00   0.00   0.00   0.00   0.00 -976951.01
893.77 1650000.00   0.00   0.00   0.00   0.00 -962307.93
893.87 1650000.00   0.00   0.00   0.00   0.00 -947626.86
893.97 1650000.00   0.00   0.00   0.00   0.00 -932908.37
894.07 1650000.00   0.00   0.00   0.00   0.00 -918153.05
894.17 1650000.00   0.00   0.00   0.00   0.00 -903361.47
894.27 1650000.00   0.00   0.00   0.00   0.00 -888534.23
894.37 1650000.00   0.00   0.00   0.00   0.00 -873671.90
894.47 1650000.00   0.00   0.00   0.00   0.00 -858775.07
894.57 1650000.00   0.00   0.00   0.00   0.00 -843844.34
894.67 1650000.00   0.00   0.00   0.00   0.00 -828880.29
894.77 1650000.00   0.00   0.00   0.00   0.00 -813883.51
894.87 1650000.00   0.00   0.00   0.00   0.00 -798854.59
894.97 1650000.00   0.00   0.00   0.00   0.00 -783794.13
895.07 1650000.00   0.00   0.00   0.00   0.00 -768702.72
895.17 1650000.00   0.00   0.00   0.00   0.00 -753580.96
895.27 1650000.00   0.00   0.00   0.00   0.00 -738429.44
895.37 1650000.00   0.00   0.00   0.00   0.00 -723248.77
895.47 1650000.00   0.00   0.00   0.00   0.00 -708039.54
895.57 1650000.00   0.00   0.00   0.00   0.00 -692802.35
895.67 1650000.00   0.00   0.00   0.00   0.00 -677537.81
895.77 1650000.00   0.00   0.00   0.00   0.00 -662246.52
895.87 1650000.00   0.00   0.00   0.00   0.00 -646929.07
895.97 1650000.00   0.00   0.00   0.00   0.00 -631586.09
896.07 1650000.00   0.00   0.00   0.00   0.00 -616218.16
896.17 1650000.00   0.00   0.00   0.00   0.00 -600825.91
896.27 1650000.00   0.00   0.00   0.00   0.00 -585409.93
896.37 1650000.00   0.00   0.00   0.00   0.00 -569970.83
896.47 1650000.00   0.00   0.00   0.00   0.00 -554509.23
896.57 1650000.00   0.00   0.00   0.00   0.00 -539025.74
896.67 1650000.00   0.00   0.00   0.00   0.00 -523520.96
896.77 1650000.00   0.00   0.00   0.00   0.00 -507995.51
896.87 1650000.00   0.00   0.00   0.00   0.00 -492450.00
896.97 1650000.00   0.00   0.00   0.00   0.00 -476885.05
897.07 1650000.00   0.00   0.00   0.00   0.00 -461301.27
897.17 1650000.00   0.00   0.00   0.00   0.00 -445699.27
897.27 1650000.00   0.00   0.00   0.00   0.00 -430079.68
897.37 1650000.00   0.00   0.00   0.00   0.00 -414443.10
897.47 1650000.00   0.00   0.00   0.00   0.00 -398790.16
897.57 1650000.00   0.00   0.00   0.00   0.00 -383121.48
897.67 1650000.00   0.00   0.00   0.00   0.00 -367437.66
897.77 1650000.00   0.00   0.00   0.00   0.00 -351739.34
897.87 1650000.00   0.00   0.00   0.00   0.00 -336027.13
897.97 1650000.00   0.00   0.00   0.00   0.00 -320301.65
898.07 1650000.00   0.00   0.00   0.00   0.00 -304563.53
898.17 1650000.00   0.00   0.00   0.00   0.00 -288813.38
898.27 1650000.00   0.00   0.00   0.00   0.00 -273051.82
898.37 1650000.00   0.00   0.00   0.00   0.00 -257279.49
898.47 1650000.00   0.00   0.00   0.00   0.00 -241496.99
898.57 1650000.00   0.00   0.00   0.00   0.00 -225704.96
898.67 1650000.00   0.00   0.00   0.00   0.00 -209904.02
898.77 1650000.00   0.00   0.00   0.00   0.00 -194094.79
898.87 1650000.00   0.00   0.00   0.00   0.00 -178277.90
898.97 1650000.00   0.00   0.00   0.00   0.00 -162453.96
899.07 1650000.00   0.00   0.00   0.00   0.00 -146623.61
899.17 1650000.00   0.00   0.00   0.00   0.00 -130787.48
899.27 1650000.00   0.00   0.00   0.00   0.00 -114946.18
899.37 1650000.00   0.00   0.00   0.00   0.00 -99100.34
899.47 1650000.00   0.00   0.00   0.00   0.00 -83250.58
899.57 1650000.00   0.00   0.00   0.00   0.00 -67397.54
899.67 1650000.00   0.00   0.00   0.00   0.00 -51541.84
899.77 1650000.00   0.00   0.00   0.00   0.00 -35684.10
899.87 1650000.00   0.00   0.00   0.00   0.00 -19824.96
899.97 1650000.00   0.00   0.00   0.00   0.00 -3965.03
900.08 1650000.00   0.00   0.00   0.00   0.00 11895.05
900.18 1650000.00   0.00   0.00   0.00   0.00 27754.67
900.28 1650000.00   0.00   0.00   0.00   0.00 43613.19
900.38 1650000.00   0.00   0.00   0.00   0.00 59469.99
900.48 1650000.00   0.00   0.00   0.00   0.00 75324.43
900.58 1650000.00   0.00   0.00   0.00   0.00 91175.91
900.68 1650000.00   0.00   0.00   0.00   0.00 107023.78
900.78 1650000.00   0.00   0.00   0.00   0.00 122867.43
900.88 1650000.00   0.00   0.00   0.00   0.00 138706.23
900.98 1650000.00   0.00   0.00   0.00   0.00 154539.55
901.08 1650000.00   0.00   0.00   0.00   0.00 170366.77
901.18 1650000.00   0.00   0.00   0.00   0.00 186187.26
901.28 1650000.00   0.00   0.00   0.00   0.00 202000.40
901.38 1650000.00   0.00   0.00   0.00   0.00 217805.57
901.48 1650000.00   0.00   0.00   0.00   0.00 233602.13
901.58 1650000.00   0.00   0.00   0.00   0.00 249389.47
901.68 1650000.00   0.00   0.00   0.00   0.00 265166.96
901.78 1650000.00   0.00   0.00   0.00   0.00 280933.99
901.88 1650000.00   0.00   0.00   0.00   0.00 296689.92
901.98 1650000.00   0.00   0.00   0.00   0.00 312434.13
902.08 1650000.00   0.00   0.00   0.00   0.00 328166.01
902.18 1650000.00   0.00   0.00   0.00   0.00 343884.93
902.28 1650000.00   0.00   0.00   0.00   0.00 359590.28
902.38 1650000.00   0.00   0.00   0.00   0.00 375281.42
902.48 1650000.00   0.00   0.00   0.00   0.00 390957.75
902.58 1650000.00   0.00   0.00   0.00   0.00 406618.64
902.68 1650000.00   0.00   0.00   0.00   0.00 422263.48
902.78 1650000.00   0.00   0.00   0.00   0.00 437891.64
902.88 1650000.00   0.00   0.00   0.00   0.00 453502.51
902.98 1650000.00   0.00   0.00   0.00   0.00 469095.48
903.08 1650000.00   0.00   0.00   0.00   0.00 484669.92
903.18 1650000.00   0.00   0.00   0.00   0.00 500225.23
903.28 1650000.00   0.00   0.00   0.00   0.00 515760.78
903.38 1650000.00   0.00   0.00   0.00   0.00 531275.97
903.48 1650000.00   0.00   0.00   0.00   0.00 546770.18
903.58 1650000.00   0.00   0.00   0.00   0.00 562242.81
903.68 1650000.00   0.00   0.00   0.00   0.00 577693.23
903.78 1650000.00   0.00   0.00   0.00   0.00 593120.84
903.88 1650000.00   0.00   0.00   0.00   0.00 608525.04
903.98 1650000.00   0.00   0.00   0.00   0.00 623905.20
904.08 1650000.00   0.00   0.00   0.00   0.00 639260.74
904.18 1650000.00   0.00   0.00   0.00   0.00 654591.03
904.28 1650000.00   0.00   0.00   0.00   0.00 669895.47
904.38 1650000.00   0.00   0.00   0.00   0.00 685173.46
904.48 1650000.00   0.00   0.00   0.00   0.00 700424.40
904.58 1650000.00   0.00   0.00   0.00   0.00 715647.69
904.68 1650000.00   0.00   0.00   0.00   0.00 730842.71
904.78 1650000.00   0.00   0.00   0.00   0.00 746008.88
904.88 1650000.00   0.00   0.00   0.00   0.00 761145.60
904.98 1650000.00   0.00   0.00   0.00   0.00 776252.25
905.08 1650000.00   0.00   0.00   0.00   0.00 791328.26
905.18 1650000.00   0.00   0.00   0.00   0.00 806373.03
905.28 1650000.00   0.00   0.00   0.00   0.00 821385.95
905.38 1650000.00   0.00   0.00   0.00   0.00 836366.44
905.48 1650000.00   0.00   0.00   0.00   0.00 851313.91
905.58 1650000.00   0.00   0.00   0.00   0.00 866227.76
905.68 1650000.00   0.00   0.00   0.00   0.00 881107.41
905.78 1650000.00   0.00   0.00   0.00   0.00 895952.27
905.88 1650000.00   0.00   0.00   0.00   0.00 910761.76
905.98 1650000.00   0.00   0.00   0.00   0.00 925535.28
906.08 1650000.00   0.00   0.00   0.00   0.00 940272.26
906.18 1650000.00   0.00   0.00   0.00   0.00 954972.11
906.28 1650000.00   0.00   0.00   0.00   0.00 969634.25
906.38 1650000.00   0.00   0.00   0.00   0.00 984258.11
906.48 1650000.00   0.00   0.00   0.00   0.00 998843.11
906.58 1650000.00   0.00   0.00   0.00   0.00 1013388.66
906.68 1650000.00   0.00   0.00   0.00   0.00 1027894.21
906.78 1650000.00   0.00   0.00   0.00   0.00 1042359.16
906.88 1650000.00   0.00   0.00   0.00   0.00 1056782.96
906.98 1650000.00   0.00   0.00   0.00   0.00 1071165.03
907.08 1650000.00   0.00   0.00   0.00   0.00 1085504.81
907.18 1650000.00   0.00   0.00   0.00   0.00 1099801.73
907.28 1650000.00   0.00   0.00   0.00   0.00 1114055.22
907.38 1650000.00   0.00   0.00   0.00   0.00 1128264.72
907.48 1650000.00   0.00   0.00   0.00   0.00 1142429.67
907.58 1650000.00   0.00   0.00   0.00   0.00 1156549.52
907.68 1650000.00   0.00   0.00   0.00   0.00 1170623.69
907.78 1650000.00   0.00   0.00   0.00   0.00 1184651.65
907.88 1650000.00   0.00   0.00   0.00   0.00 1198632.83
907.98 1650000.00   0.00   0.00   0.00   0.00 1212566.68
908.08 1650000.00   0.00   0.00   0.00   0.00 1226452.66
908.18 1650000.00   0.00   0.00   0.00   0.00 1240290.20
908.28 1650000.00   0.00   0.00   0.00   0.00 1254078.78
908.38 1650000.00   0.00   0.00   0.00   0.00 1267817.84
908.48 1650000.00   0.00   0.00   0.00   0.00 1281506.84
908.58 1650000.00   0.00   0.00   0.00   0.00 1295145.23
908.68 1650000.00   0.00   0.00   0.00   0.00 1308732.49
908.78 1650000.00   0.00   0.00   0.00   0.00 1322268.08
908.88 1650000.00   0.00   0.00   0.00   0.00 1335751.45
908.98 1650000.00   0.00   0.00   0.00   0.00 1349182.09
909.08 1650000.00   0.00   0.00   0.00   0.00 1362559.45
909.18 1650000.00   0.00   0.00   0.00   0.00 1375883.01
909.28 1650000.00   0.00   0.00   0.00   0.00 1389152.24
909.38 1650000.00   0.00   0.00   0.00   0.00 1402366.63
909.48 1650000.00   0.00   0.00   0.00   0.00 1415525.64
909.58 1650000.00   0.00   0.00   0.00   0.00 1428628.76
909.68 1650000.00   0.00   0.00   0.00   0.00 1441675.47
909.78 1650000.00   0.00   0.00   0.00   0.00 1454665.25
909.88 1650000.00   0.00   0.00   0.00   0.00 1467597.60
909.98 1650000.00   0.00   0.00   0.00   0.00 1480472.00
910.08 1650000.00   0.00   0.00   0.00   0.00 1493287.94
910.18 1650000.00   0.00   0.00   0.00   0.00 1506044.93
910.28 1650000.00   0.00   0.00   0.00   0.00 1518742.44
910.38 1650000.00   0.00   0.00   0.00   0.00 1531379.99
910.48 1650000.00   0.00   0.00   0.00   0.00 1543957.07
910.58 1650000.00   0.00   0.00   0.00   0.00 1556473.19
910.68 1650000.00   0.00   0.00   0.00   0.00 1568927.85
910.78 1650000.00   0.00   0.00   0.00   0.00 1581320.57
910.88 1650000.00   0.00   0.00   0.00   0.00 1593650.84
910.98 1650000.00   0.00   0.00   0.00   0.00 1605918.19
911.08 1650000.00   0.00   0.00   0.00   0.00 1618122.13
911.18 1650000.00   0.00   0.00   0.00   0.00 1630262.18
911.28 1650000.00   0.00   0.00   0.00   0.00 1642337.86
911.38 1650000.00   0.00   0.00   0.00   0.00 1654348.69
911.48 1650000.00   0.00   0.00   0.00   0.00 1666294.20
911.58 1650000.00   0.00   0.00   0.00   0.00 1678173.92
911.68 1650000.00   0.00   0.00   0.00   0.00 1689987.37
911.78 1650000.00   0.00   0.00   0.00   0.00 1701734.09
911.88 1650000.00   0.00   0.00   0.00   0.00 1713413.62
911.98 1650000.00   0.00   0.00   0.00   0.00 1725025.50
912.08 1650000.00   0.00   0.00   0.00   0.00 1736569.27
912.18 1650000.00   0.00   0.00   0.00   0.00 1748044.46
912.28 1650000.00   0.00   0.00   0.00   0.00 1759450.64
912.38 1650000.00   0.00   0.00   0.00   0.00 1770787.34
912.48 1650000.00   0.00   0.00   0.00   0.00 1782054.13
912.58 1650000.00   0.00   0.00   0.00   0.00 1793250.55
912.68 1650000.00   0.00   0.00   0.00   0.00 1804376.16
912.78 1650000.00   0.00   0.00   0.00   0.00 1815430.53
912.88 1650000.00   0.00   0.00   0.00   0.00 1826413.22
912.98 1650000.00   0.00   0.00   0.00   0.00 1837323.79
913.08 1650000.00   0.00   0.00   0.00   0.00 1848161.82
913.18 1650000.00   0.00   0.00   0.00   0.00 1858926.87
913.28 1650000.00   0.00   0.00   0.00   0.00 1869618.52
913.38 1650000.00   0.00   0.00   0.00   0.00 1880236.35
913.48 1650000.00   0.00   0.00   0.00   0.00 1890779.93
913.58 1650000.00   0.00   0.00   0.00   0.00 1901248.86
913.68 1650000.00   0.00   0.00   0.00   0.00 1911642.72
913.78 1650000.00   0.00   0.00   0.00   0.00 1921961.10
913.88 1650000.00   0.00   0.00   0.00   0.00 1932203.60
913.98 1650000.00   0.00   0.00   0.00   0.00 1942369.79
914.08 1650000.00   0.00   0.00   0.00   0.00 1952459.30
914.18 1650000.00   0.00   0.00   0.00   0.00 1962471.71
914.28 1650000.00   0.00   0.00   0.00   0.00 1972406.63
914.38 1650000.00   0.00   0.00   0.00   0.00 1982263.68
914.48 1650000.00   0.00   0.00   0.00   0.00 1992042.45
914.58 1650000.00   0.00   0.00   0.00   0.00 2001742.57
914.68 1650000.00   0.00   0.00   0.00   0.00 2011363.65
914.78 1650000.00   0.00   0.00   0.00   0.00 2020905.31
914.88 1650000.00   0.00   0.00   0.00   0.00 2030367.18
914.98 1650000.00   0.00   0.00   0.00   0.00 2039748.87
915.08 1650000.00   0.00   0.00   0.00   0.00 2049050.03
915.18 1650000.00   0.00   0.00   0.00   0.00 2058270.28
915.28 1650000.00   0.00   0.00   0.00   0.00 2067409.26
915.38 1650000.00   0.00   0.00   0.00   0.00 2076466.61
915.48 1650000.00   0.00   0.00   0.00   0.00 2085441.97
915.58 1650000.00   0.00   0.00   0.00   0.00 2094334.99
915.68 1650000.00   0.00   0.00   0.00   0.00 2103145.31
915.78 1650000.00   0.00   0.00   0.00   0.00 2111872.60
915.88 1650000.00   0.00   0.00   0.00   0.00 2120516.49
915.98 1650000.00   0.00   0.00   0.00   0.00 2129076.65
916.08 1650000.00   0.00   0.00   0.00   0.00 2137552.75
916.18 1650000.00   0.00   0.00   0.00   0.00 2145944.45
916.28 1650000.00   0.00   0.00   0.00   0.00 2154251.42
916.38 1650000.00   0.00   0.00   0.00   0.00 2162473.32
916.48 1650000.00   0.00   0.00   0.00   0.00 2170609.84
916.58 1650000.00   0.00   0.00   0.00   0.00 2178660.65
916.68 1650000.00   0.00   0.00   0.00   0.00 2186625.44
916.78 1650000.00   0.00   0.00   0.00   0.00 2194503.90
916.88 1650000.00   0.00   0.00   0.00   0.00 2202295.70
916.98 1650000.00   0.00   0.00   0.00   0.00 2210000.54
917.08 1650000.00   0.00   0.00   0.00   0.00 2217618.12
917.18 1650000.00   0.00   0.00   0.00   0.00 2225148.14
917.28 1650000.00   0.00   0.00   0.00   0.00 2232590.30
917.38 1650000.00   0.00   0.00   0.00   0.00 2239944.31
917.48 1650000.00   0.00   0.00   0.00   0.00 2247209.87
917.58 1650000.00   0.00   0.00   0.00   0.00 2254386.71
917.68 1650000.00   0.00   0.00   0.00   0.00 2261474.53
917.78 1650000.00   0.00   0.00   0.00   0.00 2268473.05
917.88 1650000.00   0.00   0.00   0.00   0.00 2275382.00
917.98 1650000.00   0.00   0.00   0.00   0.00 2282201.11
918.08 1650000.00   0.00   0.00   0.00   0.00 2288930.11
918.18 1650000.00   0.00   0.00   0.00   0.00 2295568.73
918.28 1650000.00   0.00   0.00   0.00   0.00 2302116.71
918.38 1650000.00   0.00   0.00   0.00   0.00 2308573.79
918.48 1650000.00   0.00   0.00   0.00   0.00 2314939.72
918.58 1650000.00   0.00   0.00   0.00   0.00 2321214.24
918.68 1650000.00   0.00   0.00   0.00   0.00 2327397.11
918.78 1650000.00   0.00   0.00   0.00   0.00 2333488.08
918.88 1650000.00   0.00   0.00   0.00   0.00 2339486.92
918.98 1650000.00   0.00   0.00   0.00   0.00 2345393.38
919.08 1650000.00   0.00   0.00   0.00   0.00 2351207.23
919.18 1650000.00   0.00   0.00   0.00   0.00 2356928.25
919.28 1650000.00   0.00   0.00   0.00   0.00 2362556.20
919.38 1650000.00   0.00   0.00   0.00   0.00 2368090.87
919.48 1650000.00   0.00   0.00   0.00   0.00 2373532.03
919.58 1650000.00   0.00   0.00   0.00   0.00 2378879.48
919.68 1650000.00   0.00   0.00   0.00   0.00 2384132.99
919.78 1650000.00   0.00   0.00   0.00   0.00 2389292.37
919.88 1650000.00   0.00   0.00   0.00   0.00 2394357.41
919.98 1650000.00   0.00   0.00   0.00   0.00 2399327.91
920.08 1650000.00   0.00   0.00   0.00   0.00 2404203.67
920.18 1650000.00   0.00   0.00   0.00   0.00 2408984.50
920.28 1650000.00   0.00   0.00   0.00   0.00 2413670.21
920.38 1650000.00   0.00   0.00   0.00   0.00 2418260.62
920.48 1650000.00   0.00   0.00   0.00   0.00 2422755.54
920.58 1650000.00   0.00   0.00   0.00   0.00 2427154.80
920.68 1650000.00   0.00   0.00   0.00   0.00 2431458.23
920.78 1650000.00   0.00   0.00   0.00   0.00 2435665.65
920.88 1650000.00   0.00   0.00   0.00   0.00 2439776.89
920.98 1650000.00   0.00   0.00   0.00   0.00 2443791.81
921.08 1650000.00   0.00   0.00   0.00   0.00 2447710.23
921.18 1650000.00   0.00   0.00   0.00   0.00 2451532.00
921.28 1650000.00   0.00   0.00   0.00   0.00 2455256.97
921.38 1650000.00   0.00   0.00   0.00   0.00 2458885.00
921.48 1650000.00   0.00   0.00   0.00   0.00 2462415.94
921.58 1650000.00   0.00   0.00   0.00   0.00 2465849.65
921.68 1650000.00   0.00   0.00   0.00   0.00 2469186.00
921.78 1650000.00   0.00   0.00   0.00   0.00 2472424.86
921.88 1650000.00   0.00   0.00   0.00   0.00 2475566.09
921.98 1650000.00   0.00   0.00   0.00   0.00 2478609.57
922.08 1650000.00   0.00   0.00   0.00   0.00 2481555.18
922.18 1650000.00   0.00   0.00   0.00   0.00 2484402.81
922.28 1650000.00   0.00   0.00   0.00   0.00 2487152.35
922.38 1650000.00   0.00   0.00   0.00   0.00 2489803.68
922.48 1650000.00   0.00   0.00   0.00   0.00 2492356.70
922.58 1650000.00   0.00   0.00   0.00   0.00 2494811.31
922.68 1650000.00   0.00   0.00   0.00   0.00 2497167.41
922.78 1650000.00   0.00   0.00   0.00   0.00 2499424.91
922.88 1650000.00   0.00   0.00   0.00   0.00 2501583.72
922.98 1650000.00   0.00   0.00   0.00   0.00 2503643.76
923.08 1650000.00   0.00   0.00   0.00   0.00 2505604.94
923.18 1650000.00   0.00   0.00   0.00   0.00 2507467.19
923.28 1650000.00   0.00   0.00   0.00   0.00 2509230.43
923.38 1650000.00   0.00   0.00   0.00   0.00 2510894.60
923.48 1650000.00   0.00   0.00   0.00   0.00 2512459.62
923.58 1650000.00   0.00   0.00   0.00   0.00 2513925.44
923.68 1650000.00   0.00   0.00   0.00   0.00 2515291.99
923.78 1650000.00   0.00   0.00   0.00   0.00 2516559.23
923.88 1650000.00   0.00   0.00   0.00   0.00 2517727.11
923.98 1650000.00   0.00   0.00   0.00   0.00 2518795.57
924.08 1650000.00   0.00   0.00   0.00   0.00 2519764.57
924.18 1650000.00   0.00   0.00   0.00   0.00 2520634.09
924.28 1650000.00   0.00   0.00   0.00   0.00 2521404.08
924.38 1650000.00   0.00   0.00   0.00   0.00 2522074.51
924.48 1650000.00   0.00   0.00   0.00   0.00 2522645.36
924.58 1650000.00   0.00   0.00   0.00   0.00 2523116.60
924.68 1650000.00   0.00   0.00   0.00   0.00 2523488.21
924.78 1650000.00   0.00   0.00   0.00   0.00 2523760.19
924.88 1650000.00   0.00   0.00   0.00   0.00 2523932.51
924.98 1650000.00   0.00   0.00   0.00   0.00 2524005.18
925.08 1650000.00   0.00   0.00   0.00   0.00 2523978.19
925.18 1650000.00   0.00   0.00   0.00   0.00 2523851.54
925.28 1650000.00   0.00   0.00   0.00   0.00 2523625.24
925.38 1650000.00   0.00   0.00   0.00   0.00 2523299.29
925.48 1650000.00   0.00   0.00   0.00   0.00 2522873.71
925.58 1650000.00   0.00   0.00   0.00   0.00 2522348.51
925.68 1650000.00   0.00   0.00   0.00   0.00 2521723.72
925.78 1650000.00   0.00   0.00   0.00   0.00 2520999.36
925.88 1650000.00   0.00   0.00   0.00   0.00 2520175.45
925.98 1650000.00   0.00   0.00   0.00   0.00 2519252.04
926.08 1650000.00   0.00   0.00   0.00   0.00 2518229.16
926.18 1650000.00   0.00   0.00   0.00   0.00 2517106.84
926.28 1650000.00   0.00   0.00   0.00   0.00 2515885.14
926.38 1650000.00   0.00   0.00   0.00   0.00 2514564.10
926.48 1650000.00   0.00   0.00   0.00   0.00 2513143.77
926.58 1650000.00   0.00   0.00   0.00   0.00 2511624.21
926.68 1650000.00   0.00   0.00   0.00   0.00 2510005.48
926.78 1650000.00   0.00   0.00   0.00   0.00 2508287.64
926.88 1650000.00   0.00   0.00   0.00   0.00 2506470.76
926.98 1650000.00   0.00   0.00   0.00   0.00 2504554.91
927.08 1650000.00   0.00   0.00   0.00   0.00 2502540.17
927.18 1650000.00   0.00   0.00   0.00   0.00 2500426.62
927.28 1650000.00   0.00   0.00   0.00   0.00 2498214.34
927.38 1650000.00   0.00   0.00   0.00   0.00 2495903.42
927.48 1650000.00   0.00   0.00   0.00   0.00 2493493.95
927.58 1650000.00   0.00   0.00   0.00   0.00 2490986.02
927.68 1650000.00   0.00   0.00   0.00   0.00 2488379.74
927.78 1650000.00   0.00   0.00   0.00   0.00 2485675.20
927.88 1650000.00   0.00   0.00   0.00   0.00 2482872.52
927.98 1650000.00   0.00   0.00   0.00   0.00 2479971.80
928.08 1650000.00   0.00   0.00   0.00   0.00 2476973.16
928.18 1650000.00   0.00   0.00   0.00   0.00 2473876.71
928.28 1650000.00   0.00   0.00   0.00   0.00 2470682.59
928.38 1650000.00   0.00   0.00   0.00   0.00 2467390.91
928.48 1650000.00   0.00   0.00   0.00   0.00 2464001.80
928.58 1650000.00   0.00   0.00   0.00   0.00 2460515.41
928.68 1650000.00   0.00   0.00   0.00   0.00 2456931.86
928.78 1650000.00   0.00   0.00   0.00   0.00 2453251.30
928.88 1650000.00   0.00   0.00   0.00   0.00 2449473.88
928.98 1650000.00   0.00   0.00   0.00   0.00 2445599.74
929.08 1650000.00   0.00   0.00   0.00   0.00 2441629.03
929.18 1650000.00   0.00   0.00   0.00   0.00 2437561.91
929.28 1650000.00   0.00   0.00   0.00   0.00 2433398.55
929.38 1650000.00   0.00   0.00   0.00   0.00 2429139.11
929.48 1650000.00   0.00   0.00   0.00   0.00 2424783.75
929.58 1650000.00   0.00   0.00   0.00   0.00 2420332.65
929.68 1650000.00   0.00   0.00   0.00   0.00 2415785.99
929.78 1650000.00   0.00   0.00   0.00   0.00 2411143.93
929.88 1650000.00   0.00   0.00   0.00   0.00 2406406.68
929.98 1650000.00   0.00   0.00   0.00   0.00 2401574.40
930.08 1650000.00   0.00   0.00   0.00   0.00 2396647.30
930.18 1650000.00   0.00   0.00   0.00   0.00 2391625.57
930.28 1650000.00   0.00   0.00   0.00   0.00 2386509.41
930.38 1650000.00   0.00   0.00   0.00   0.00 2381299.01
