# This is an input file for the tower top force time-series in the TMD module of ServoDyn
# Time, Fx, Fy, Fz, Mx, My, Mz
# (s) (N) (N) (N) (N-m) (N-m) (N-m)
233.62 1650000.00   0.00   0.00   0.00   0.00 496782.50
233.72 1650000.00   0.00   0.00   0.00   0.00 495079.54
233.82 1650000.00   0.00   0.00   0.00   0.00 493355.58
233.92 1650000.00   0.00   0.00   0.00   0.00 491610.68
234.02 1650000.00   0.00   0.00   0.00   0.00 489844.88
234.12 1650000.00   0.00   0.00   0.00   0.00 488058.25
234.22 1650000.00   0.00   0.00   0.00   0.00 486250.85
234.32 1650000.00   0.00   0.00   0.00   0.00 484422.72
234.42 1650000.00   0.00   0.00   0.00   0.00 482573.93
234.52 1650000.00   0.00   0.00   0.00   0.00 480704.54
234.62 1650000.00   0.00   0.00   0.00   0.00 478814.61
234.72 1650000.00   0.00   0.00   0.00   0.00 476904.19
234.82 1650000.00   0.00   0.00   0.00   0.00 474973.36
234.92 1650000.00   0.00   0.00   0.00   0.00 473022.17
235.02 1650000.00   0.00   0.00   0.00   0.00 471050.68
235.12 1650000.00   0.00   0.00   0.00   0.00 469058.97
235.22 1650000.00   0.00   0.00   0.00   0.00 467047.09
235.32 1650000.00   0.00   0.00   0.00   0.00 465015.12
235.42 1650000.00   0.00   0.00   0.00   0.00 462963.11
235.52 1650000.00   0.00   0.00   0.00   0.00 460891.14
235.62 1650000.00   0.00   0.00   0.00   0.00 458799.28
235.72 1650000.00   0.00   0.00   0.00   0.00 456687.60
235.82 1650000.00   0.00   0.00   0.00   0.00 454556.16
235.92 1650000.00   0.00   0.00   0.00   0.00 452405.04
236.02 1650000.00   0.00   0.00   0.00   0.00 450234.30
236.12 1650000.00   0.00   0.00   0.00   0.00 448044.04
236.22 1650000.00   0.00   0.00   0.00   0.00 445834.30
236.32 1650000.00   0.00   0.00   0.00   0.00 443605.19
236.42 1650000.00   0.00   0.00   0.00   0.00 441356.75
236.52 1650000.00   0.00   0.00   0.00   0.00 439089.08
236.62 1650000.00   0.00   0.00   0.00   0.00 436802.26
236.72 1650000.00   0.00   0.00   0.00   0.00 434496.35
236.82 1650000.00   0.00   0.00   0.00   0.00 432171.44
236.92 1650000.00   0.00   0.00   0.00   0.00 429827.60
237.02 1650000.00   0.00   0.00   0.00   0.00 427464.93
237.12 1650000.00   0.00   0.00   0.00   0.00 425083.49
237.22 1650000.00   0.00   0.00   0.00   0.00 422683.38
237.32 1650000.00   0.00   0.00   0.00   0.00 420264.67
237.42 1650000.00   0.00   0.00   0.00   0.00 417827.45
237.52 1650000.00   0.00   0.00   0.00   0.00 415371.80
237.62 1650000.00   0.00   0.00   0.00   0.00 412897.82
237.72 1650000.00   0.00   0.00   0.00   0.00 410405.57
237.82 1650000.00   0.00   0.00   0.00   0.00 407895.16
237.92 1650000.00   0.00   0.00   0.00   0.00 405366.67
238.02 1650000.00   0.00   0.00   0.00   0.00 402820.19
238.12 1650000.00   0.00   0.00   0.00   0.00 400255.81
238.22 1650000.00   0.00   0.00   0.00   0.00 397673.61
238.32 1650000.00   0.00   0.00   0.00   0.00 395073.70
238.42 1650000.00   0.00   0.00   0.00   0.00 392456.15
238.52 1650000.00   0.00   0.00   0.00   0.00 389821.07
238.62 1650000.00   0.00   0.00   0.00   0.00 387168.55
238.72 1650000.00   0.00   0.00   0.00   0.00 384498.68
238.82 1650000.00   0.00   0.00   0.00   0.00 381811.55
238.92 1650000.00   0.00   0.00   0.00   0.00 379107.27
239.02 1650000.00   0.00   0.00   0.00   0.00 376385.93
239.12 1650000.00   0.00   0.00   0.00   0.00 373647.62
239.22 1650000.00   0.00   0.00   0.00   0.00 370892.44
239.32 1650000.00   0.00   0.00   0.00   0.00 368120.50
239.42 1650000.00   0.00   0.00   0.00   0.00 365331.89
239.52 1650000.00   0.00   0.00   0.00   0.00 362526.71
239.62 1650000.00   0.00   0.00   0.00   0.00 359705.07
239.72 1650000.00   0.00   0.00   0.00   0.00 356867.06
239.82 1650000.00   0.00   0.00   0.00   0.00 354012.78
239.92 1650000.00   0.00   0.00   0.00   0.00 351142.35
240.02 1650000.00   0.00   0.00   0.00   0.00 348255.86
240.12 1650000.00   0.00   0.00   0.00   0.00 345353.42
240.22 1650000.00   0.00   0.00   0.00   0.00 342435.14
240.32 1650000.00   0.00   0.00   0.00   0.00 339501.12
240.42 1650000.00   0.00   0.00   0.00   0.00 336551.46
240.52 1650000.00   0.00   0.00   0.00   0.00 333586.28
240.62 1650000.00   0.00   0.00   0.00   0.00 330605.68
240.72 1650000.00   0.00   0.00   0.00   0.00 327609.77
240.82 1650000.00   0.00   0.00   0.00   0.00 324598.66
240.92 1650000.00   0.00   0.00   0.00   0.00 321572.47
241.02 1650000.00   0.00   0.00   0.00   0.00 318531.30
241.12 1650000.00   0.00   0.00   0.00   0.00 315475.26
241.22 1650000.00   0.00   0.00   0.00   0.00 312404.47
241.32 1650000.00   0.00   0.00   0.00   0.00 309319.04
241.42 1650000.00   0.00   0.00   0.00   0.00 306219.08
241.52 1650000.00   0.00   0.00   0.00   0.00 303104.71
241.62 1650000.00   0.00   0.00   0.00   0.00 299976.04
241.72 1650000.00   0.00   0.00   0.00   0.00 296833.19
241.82 1650000.00   0.00   0.00   0.00   0.00 293676.28
241.92 1650000.00   0.00   0.00   0.00   0.00 290505.41
242.02 1650000.00   0.00   0.00   0.00   0.00 287320.72
242.12 1650000.00   0.00   0.00   0.00   0.00 284122.32
242.22 1650000.00   0.00   0.00   0.00   0.00 280910.32
242.32 1650000.00   0.00   0.00   0.00   0.00 277684.85
242.42 1650000.00   0.00   0.00   0.00   0.00 274446.02
242.52 1650000.00   0.00   0.00   0.00   0.00 271193.96
242.62 1650000.00   0.00   0.00   0.00   0.00 267928.79
242.72 1650000.00   0.00   0.00   0.00   0.00 264650.63
242.82 1650000.00   0.00   0.00   0.00   0.00 261359.60
242.92 1650000.00   0.00   0.00   0.00   0.00 258055.83
243.02 1650000.00   0.00   0.00   0.00   0.00 254739.45
243.12 1650000.00   0.00   0.00   0.00   0.00 251410.56
243.22 1650000.00   0.00   0.00   0.00   0.00 248069.31
243.32 1650000.00   0.00   0.00   0.00   0.00 244715.81
243.42 1650000.00   0.00   0.00   0.00   0.00 241350.19
243.52 1650000.00   0.00   0.00   0.00   0.00 237972.58
243.62 1650000.00   0.00   0.00   0.00   0.00 234583.11
243.72 1650000.00   0.00   0.00   0.00   0.00 231181.90
243.82 1650000.00   0.00   0.00   0.00   0.00 227769.09
243.92 1650000.00   0.00   0.00   0.00   0.00 224344.79
244.02 1650000.00   0.00   0.00   0.00   0.00 220909.15
244.12 1650000.00   0.00   0.00   0.00   0.00 217462.29
244.22 1650000.00   0.00   0.00   0.00   0.00 214004.34
244.32 1650000.00   0.00   0.00   0.00   0.00 210535.43
244.42 1650000.00   0.00   0.00   0.00   0.00 207055.70
244.52 1650000.00   0.00   0.00   0.00   0.00 203565.28
244.62 1650000.00   0.00   0.00   0.00   0.00 200064.29
244.72 1650000.00   0.00   0.00   0.00   0.00 196552.88
244.82 1650000.00   0.00   0.00   0.00   0.00 193031.18
244.92 1650000.00   0.00   0.00   0.00   0.00 189499.32
245.02 1650000.00   0.00   0.00   0.00   0.00 185957.44
245.12 1650000.00   0.00   0.00   0.00   0.00 182405.66
245.22 1650000.00   0.00   0.00   0.00   0.00 178844.14
245.32 1650000.00   0.00   0.00   0.00   0.00 175273.00
245.42 1650000.00   0.00   0.00   0.00   0.00 171692.38
245.52 1650000.00   0.00   0.00   0.00   0.00 168102.43
245.62 1650000.00   0.00   0.00   0.00   0.00 164503.26
245.72 1650000.00   0.00   0.00   0.00   0.00 160895.04
245.82 1650000.00   0.00   0.00   0.00   0.00 157277.88
245.92 1650000.00   0.00   0.00   0.00   0.00 153651.94
246.02 1650000.00   0.00   0.00   0.00   0.00 150017.35
246.12 1650000.00   0.00   0.00   0.00   0.00 146374.25
246.22 1650000.00   0.00   0.00   0.00   0.00 142722.79
246.32 1650000.00   0.00   0.00   0.00   0.00 139063.10
246.42 1650000.00   0.00   0.00   0.00   0.00 135395.32
246.52 1650000.00   0.00   0.00   0.00   0.00 131719.60
246.62 1650000.00   0.00   0.00   0.00   0.00 128036.09
246.72 1650000.00   0.00   0.00   0.00   0.00 124344.91
246.82 1650000.00   0.00   0.00   0.00   0.00 120646.22
246.92 1650000.00   0.00   0.00   0.00   0.00 116940.15
247.02 1650000.00   0.00   0.00   0.00   0.00 113226.86
247.12 1650000.00   0.00   0.00   0.00   0.00 109506.49
247.22 1650000.00   0.00   0.00   0.00   0.00 105779.17
247.32 1650000.00   0.00   0.00   0.00   0.00 102045.07
247.42 1650000.00   0.00   0.00   0.00   0.00 98304.31
247.52 1650000.00   0.00   0.00   0.00   0.00 94557.05
247.62 1650000.00   0.00   0.00   0.00   0.00 90803.44
247.72 1650000.00   0.00   0.00   0.00   0.00 87043.61
247.82 1650000.00   0.00   0.00   0.00   0.00 83277.72
247.92 1650000.00   0.00   0.00   0.00   0.00 79505.92
248.02 1650000.00   0.00   0.00   0.00   0.00 75728.34
248.12 1650000.00   0.00   0.00   0.00   0.00 71945.15
248.22 1650000.00   0.00   0.00   0.00   0.00 68156.48
248.32 1650000.00   0.00   0.00   0.00   0.00 64362.49
248.42 1650000.00   0.00   0.00   0.00   0.00 60563.32
248.52 1650000.00   0.00   0.00   0.00   0.00 56759.12
248.62 1650000.00   0.00   0.00   0.00   0.00 52950.05
248.72 1650000.00   0.00   0.00   0.00   0.00 49136.25
248.82 1650000.00   0.00   0.00   0.00   0.00 45317.88
248.92 1650000.00   0.00   0.00   0.00   0.00 41495.07
249.02 1650000.00   0.00   0.00   0.00   0.00 37668.00
249.12 1650000.00   0.00   0.00   0.00   0.00 33836.79
249.22 1650000.00   0.00   0.00   0.00   0.00 30001.61
249.32 1650000.00   0.00   0.00   0.00   0.00 26162.61
249.42 1650000.00   0.00   0.00   0.00   0.00 22319.93
249.52 1650000.00   0.00   0.00   0.00   0.00 18473.74
249.62 1650000.00   0.00   0.00   0.00   0.00 14624.17
249.72 1650000.00   0.00   0.00   0.00   0.00 10771.40
249.82 1650000.00   0.00   0.00   0.00   0.00 6915.56
249.92 1650000.00   0.00   0.00   0.00   0.00 3056.81
250.02 1650000.00   0.00   0.00   0.00   0.00 -804.70
250.12 1650000.00   0.00   0.00   0.00   0.00 -4668.81
250.22 1650000.00   0.00   0.00   0.00   0.00 -8535.37
250.32 1650000.00   0.00   0.00   0.00   0.00 -12404.23
250.42 1650000.00   0.00   0.00   0.00   0.00 -16275.23
250.52 1650000.00   0.00   0.00   0.00   0.00 -20148.22
250.62 1650000.00   0.00   0.00   0.00   0.00 -24023.04
250.72 1650000.00   0.00   0.00   0.00   0.00 -27899.55
250.82 1650000.00   0.00   0.00   0.00   0.00 -31777.58
250.92 1650000.00   0.00   0.00   0.00   0.00 -35656.98
251.02 1650000.00   0.00   0.00   0.00   0.00 -39537.59
251.12 1650000.00   0.00   0.00   0.00   0.00 -43419.27
251.22 1650000.00   0.00   0.00   0.00   0.00 -47301.85
251.32 1650000.00   0.00   0.00   0.00   0.00 -51185.19
251.42 1650000.00   0.00   0.00   0.00   0.00 -55069.12
251.52 1650000.00   0.00   0.00   0.00   0.00 -58953.48
251.62 1650000.00   0.00   0.00   0.00   0.00 -62838.13
251.72 1650000.00   0.00   0.00   0.00   0.00 -66722.91
251.82 1650000.00   0.00   0.00   0.00   0.00 -70607.67
251.92 1650000.00   0.00   0.00   0.00   0.00 -74492.23
252.02 1650000.00   0.00   0.00   0.00   0.00 -78376.46
252.12 1650000.00   0.00   0.00   0.00   0.00 -82260.19
252.22 1650000.00   0.00   0.00   0.00   0.00 -86143.27
252.32 1650000.00   0.00   0.00   0.00   0.00 -90025.54
252.42 1650000.00   0.00   0.00   0.00   0.00 -93906.85
252.52 1650000.00   0.00   0.00   0.00   0.00 -97787.03
252.62 1650000.00   0.00   0.00   0.00   0.00 -101665.93
252.72 1650000.00   0.00   0.00   0.00   0.00 -105543.40
252.82 1650000.00   0.00   0.00   0.00   0.00 -109419.28
252.92 1650000.00   0.00   0.00   0.00   0.00 -113293.41
253.02 1650000.00   0.00   0.00   0.00   0.00 -117165.63
253.12 1650000.00   0.00   0.00   0.00   0.00 -121035.79
253.22 1650000.00   0.00   0.00   0.00   0.00 -124903.74
253.32 1650000.00   0.00   0.00   0.00   0.00 -128769.30
253.42 1650000.00   0.00   0.00   0.00   0.00 -132632.34
253.52 1650000.00   0.00   0.00   0.00   0.00 -136492.69
253.62 1650000.00   0.00   0.00   0.00   0.00 -140350.19
253.72 1650000.00   0.00   0.00   0.00   0.00 -144204.69
253.82 1650000.00   0.00   0.00   0.00   0.00 -148056.03
253.92 1650000.00   0.00   0.00   0.00   0.00 -151904.05
254.02 1650000.00   0.00   0.00   0.00   0.00 -155748.60
254.12 1650000.00   0.00   0.00   0.00   0.00 -159589.53
254.22 1650000.00   0.00   0.00   0.00   0.00 -163426.66
254.32 1650000.00   0.00   0.00   0.00   0.00 -167259.86
254.42 1650000.00   0.00   0.00   0.00   0.00 -171088.95
254.52 1650000.00   0.00   0.00   0.00   0.00 -174913.79
254.62 1650000.00   0.00   0.00   0.00   0.00 -178734.22
254.72 1650000.00   0.00   0.00   0.00   0.00 -182550.08
254.82 1650000.00   0.00   0.00   0.00   0.00 -186361.22
254.92 1650000.00   0.00   0.00   0.00   0.00 -190167.47
255.02 1650000.00   0.00   0.00   0.00   0.00 -193968.69
255.12 1650000.00   0.00   0.00   0.00   0.00 -197764.72
255.22 1650000.00   0.00   0.00   0.00   0.00 -201555.40
255.32 1650000.00   0.00   0.00   0.00   0.00 -205340.58
255.42 1650000.00   0.00   0.00   0.00   0.00 -209120.09
255.52 1650000.00   0.00   0.00   0.00   0.00 -212893.80
255.62 1650000.00   0.00   0.00   0.00   0.00 -216661.53
255.72 1650000.00   0.00   0.00   0.00   0.00 -220423.14
255.82 1650000.00   0.00   0.00   0.00   0.00 -224178.47
255.92 1650000.00   0.00   0.00   0.00   0.00 -227927.36
256.02 1650000.00   0.00   0.00   0.00   0.00 -231669.66
256.12 1650000.00   0.00   0.00   0.00   0.00 -235405.22
256.22 1650000.00   0.00   0.00   0.00   0.00 -239133.88
256.32 1650000.00   0.00   0.00   0.00   0.00 -242855.49
256.42 1650000.00   0.00   0.00   0.00   0.00 -246569.90
256.52 1650000.00   0.00   0.00   0.00   0.00 -250276.94
256.62 1650000.00   0.00   0.00   0.00   0.00 -253976.47
256.72 1650000.00   0.00   0.00   0.00   0.00 -257668.33
256.82 1650000.00   0.00   0.00   0.00   0.00 -261352.37
256.92 1650000.00   0.00   0.00   0.00   0.00 -265028.43
257.02 1650000.00   0.00   0.00   0.00   0.00 -268696.37
257.12 1650000.00   0.00   0.00   0.00   0.00 -272356.04
257.22 1650000.00   0.00   0.00   0.00   0.00 -276007.27
257.32 1650000.00   0.00   0.00   0.00   0.00 -279649.92
257.42 1650000.00   0.00   0.00   0.00   0.00 -283283.83
257.52 1650000.00   0.00   0.00   0.00   0.00 -286908.86
257.62 1650000.00   0.00   0.00   0.00   0.00 -290524.85
257.72 1650000.00   0.00   0.00   0.00   0.00 -294131.65
257.82 1650000.00   0.00   0.00   0.00   0.00 -297729.11
257.92 1650000.00   0.00   0.00   0.00   0.00 -301317.09
258.02 1650000.00   0.00   0.00   0.00   0.00 -304895.42
258.12 1650000.00   0.00   0.00   0.00   0.00 -308463.96
258.22 1650000.00   0.00   0.00   0.00   0.00 -312022.57
258.32 1650000.00   0.00   0.00   0.00   0.00 -315571.09
258.42 1650000.00   0.00   0.00   0.00   0.00 -319109.37
258.52 1650000.00   0.00   0.00   0.00   0.00 -322637.26
258.62 1650000.00   0.00   0.00   0.00   0.00 -326154.62
258.72 1650000.00   0.00   0.00   0.00   0.00 -329661.30
258.82 1650000.00   0.00   0.00   0.00   0.00 -333157.15
258.92 1650000.00   0.00   0.00   0.00   0.00 -336642.02
259.02 1650000.00   0.00   0.00   0.00   0.00 -340115.77
259.12 1650000.00   0.00   0.00   0.00   0.00 -343578.25
259.22 1650000.00   0.00   0.00   0.00   0.00 -347029.31
259.32 1650000.00   0.00   0.00   0.00   0.00 -350468.81
259.42 1650000.00   0.00   0.00   0.00   0.00 -353896.60
259.52 1650000.00   0.00   0.00   0.00   0.00 -357312.54
259.62 1650000.00   0.00   0.00   0.00   0.00 -360716.48
259.72 1650000.00   0.00   0.00   0.00   0.00 -364108.28
259.82 1650000.00   0.00   0.00   0.00   0.00 -367487.79
259.92 1650000.00   0.00   0.00   0.00   0.00 -370854.88
260.02 1650000.00   0.00   0.00   0.00   0.00 -374209.39
260.12 1650000.00   0.00   0.00   0.00   0.00 -377551.19
260.22 1650000.00   0.00   0.00   0.00   0.00 -380880.13
260.32 1650000.00   0.00   0.00   0.00   0.00 -384196.07
260.42 1650000.00   0.00   0.00   0.00   0.00 -387498.87
260.52 1650000.00   0.00   0.00   0.00   0.00 -390788.40
260.62 1650000.00   0.00   0.00   0.00   0.00 -394064.50
260.72 1650000.00   0.00   0.00   0.00   0.00 -397327.03
260.82 1650000.00   0.00   0.00   0.00   0.00 -400575.87
260.92 1650000.00   0.00   0.00   0.00   0.00 -403810.87
261.02 1650000.00   0.00   0.00   0.00   0.00 -407031.89
261.12 1650000.00   0.00   0.00   0.00   0.00 -410238.79
261.22 1650000.00   0.00   0.00   0.00   0.00 -413431.44
261.32 1650000.00   0.00   0.00   0.00   0.00 -416609.69
261.42 1650000.00   0.00   0.00   0.00   0.00 -419773.42
261.52 1650000.00   0.00   0.00   0.00   0.00 -422922.49
261.62 1650000.00   0.00   0.00   0.00   0.00 -426056.75
261.72 1650000.00   0.00   0.00   0.00   0.00 -429176.08
261.82 1650000.00   0.00   0.00   0.00   0.00 -432280.34
261.92 1650000.00   0.00   0.00   0.00   0.00 -435369.39
262.02 1650000.00   0.00   0.00   0.00   0.00 -438443.11
262.12 1650000.00   0.00   0.00   0.00   0.00 -441501.36
262.22 1650000.00   0.00   0.00   0.00   0.00 -444544.00
262.32 1650000.00   0.00   0.00   0.00   0.00 -447570.91
262.42 1650000.00   0.00   0.00   0.00   0.00 -450581.95
262.52 1650000.00   0.00   0.00   0.00   0.00 -453577.00
262.62 1650000.00   0.00   0.00   0.00   0.00 -456555.92
262.72 1650000.00   0.00   0.00   0.00   0.00 -459518.58
262.82 1650000.00   0.00   0.00   0.00   0.00 -462464.85
262.92 1650000.00   0.00   0.00   0.00   0.00 -465394.62
263.02 1650000.00   0.00   0.00   0.00   0.00 -468307.74
263.12 1650000.00   0.00   0.00   0.00   0.00 -471204.08
263.22 1650000.00   0.00   0.00   0.00   0.00 -474083.54
263.32 1650000.00   0.00   0.00   0.00   0.00 -476945.97
263.42 1650000.00   0.00   0.00   0.00   0.00 -479791.25
263.52 1650000.00   0.00   0.00   0.00   0.00 -482619.26
263.62 1650000.00   0.00   0.00   0.00   0.00 -485429.87
263.72 1650000.00   0.00   0.00   0.00   0.00 -488222.96
263.82 1650000.00   0.00   0.00   0.00   0.00 -490998.41
263.92 1650000.00   0.00   0.00   0.00   0.00 -493756.09
264.02 1650000.00   0.00   0.00   0.00   0.00 -496495.88
264.12 1650000.00   0.00   0.00   0.00   0.00 -499217.66
264.22 1650000.00   0.00   0.00   0.00   0.00 -501921.31
264.32 1650000.00   0.00   0.00   0.00   0.00 -504606.72
264.42 1650000.00   0.00   0.00   0.00   0.00 -507273.75
264.52 1650000.00   0.00   0.00   0.00   0.00 -509922.30
264.62 1650000.00   0.00   0.00   0.00   0.00 -512552.24
264.72 1650000.00   0.00   0.00   0.00   0.00 -515163.46
264.82 1650000.00   0.00   0.00   0.00   0.00 -517755.84
264.92 1650000.00   0.00   0.00   0.00   0.00 -520329.27
265.02 1650000.00   0.00   0.00   0.00   0.00 -522883.63
265.12 1650000.00   0.00   0.00   0.00   0.00 -525418.80
265.22 1650000.00   0.00   0.00   0.00   0.00 -527934.68
265.32 1650000.00   0.00   0.00   0.00   0.00 -530431.15
265.42 1650000.00   0.00   0.00   0.00   0.00 -532908.10
265.52 1650000.00   0.00   0.00   0.00   0.00 -535365.41
265.62 1650000.00   0.00   0.00   0.00   0.00 -537802.98
265.72 1650000.00   0.00   0.00   0.00   0.00 -540220.69
265.82 1650000.00   0.00   0.00   0.00   0.00 -542618.44
265.92 1650000.00   0.00   0.00   0.00   0.00 -544996.12
266.02 1650000.00   0.00   0.00   0.00   0.00 -547353.62
266.12 1650000.00   0.00   0.00   0.00   0.00 -549690.83
266.22 1650000.00   0.00   0.00   0.00   0.00 -552007.64
266.32 1650000.00   0.00   0.00   0.00   0.00 -554303.96
266.42 1650000.00   0.00   0.00   0.00   0.00 -556579.67
266.52 1650000.00   0.00   0.00   0.00   0.00 -558834.68
266.62 1650000.00   0.00   0.00   0.00   0.00 -561068.88
266.72 1650000.00   0.00   0.00   0.00   0.00 -563282.16
266.82 1650000.00   0.00   0.00   0.00   0.00 -565474.42
266.92 1650000.00   0.00   0.00   0.00   0.00 -567645.57
267.02 1650000.00   0.00   0.00   0.00   0.00 -569795.51
267.12 1650000.00   0.00   0.00   0.00   0.00 -571924.13
267.22 1650000.00   0.00   0.00   0.00   0.00 -574031.33
267.32 1650000.00   0.00   0.00   0.00   0.00 -576117.02
267.42 1650000.00   0.00   0.00   0.00   0.00 -578181.11
267.52 1650000.00   0.00   0.00   0.00   0.00 -580223.49
267.62 1650000.00   0.00   0.00   0.00   0.00 -582244.07
267.72 1650000.00   0.00   0.00   0.00   0.00 -584242.76
267.82 1650000.00   0.00   0.00   0.00   0.00 -586219.45
267.92 1650000.00   0.00   0.00   0.00   0.00 -588174.07
268.02 1650000.00   0.00   0.00   0.00   0.00 -590106.52
268.12 1650000.00   0.00   0.00   0.00   0.00 -592016.70
268.22 1650000.00   0.00   0.00   0.00   0.00 -593904.53
268.32 1650000.00   0.00   0.00   0.00   0.00 -595769.91
268.42 1650000.00   0.00   0.00   0.00   0.00 -597612.76
268.52 1650000.00   0.00   0.00   0.00   0.00 -599433.00
268.62 1650000.00   0.00   0.00   0.00   0.00 -601230.52
268.72 1650000.00   0.00   0.00   0.00   0.00 -603005.26
268.82 1650000.00   0.00   0.00   0.00   0.00 -604757.11
268.92 1650000.00   0.00   0.00   0.00   0.00 -606486.01
269.02 1650000.00   0.00   0.00   0.00   0.00 -608191.86
269.12 1650000.00   0.00   0.00   0.00   0.00 -609874.58
