# This is an input file for the tower top force time-series in the TMD module of ServoDyn
# Time, Fx, Fy, Fz, Mx, My, Mz
# (s) (N) (N) (N) (N-m) (N-m) (N-m)
164.81 1650000.00   0.00   0.00   0.00   0.00 -1693461.20
164.91 1650000.00   0.00   0.00   0.00   0.00 -1702318.35
165.01 1650000.00   0.00   0.00   0.00   0.00 -1711117.11
165.11 1650000.00   0.00   0.00   0.00   0.00 -1719857.05
165.21 1650000.00   0.00   0.00   0.00   0.00 -1728537.73
165.31 1650000.00   0.00   0.00   0.00   0.00 -1737158.75
165.41 1650000.00   0.00   0.00   0.00   0.00 -1745719.67
165.51 1650000.00   0.00   0.00   0.00   0.00 -1754220.09
165.61 1650000.00   0.00   0.00   0.00   0.00 -1762659.59
165.71 1650000.00   0.00   0.00   0.00   0.00 -1771037.75
165.81 1650000.00   0.00   0.00   0.00   0.00 -1779354.17
165.91 1650000.00   0.00   0.00   0.00   0.00 -1787608.43
166.01 1650000.00   0.00   0.00   0.00   0.00 -1795800.12
166.11 1650000.00   0.00   0.00   0.00   0.00 -1803928.85
166.21 1650000.00   0.00   0.00   0.00   0.00 -1811994.21
166.31 1650000.00   0.00   0.00   0.00   0.00 -1819995.79
166.41 1650000.00   0.00   0.00   0.00   0.00 -1827933.21
166.51 1650000.00   0.00   0.00   0.00   0.00 -1835806.06
166.61 1650000.00   0.00   0.00   0.00   0.00 -1843613.95
166.71 1650000.00   0.00   0.00   0.00   0.00 -1851356.50
166.81 1650000.00   0.00   0.00   0.00   0.00 -1859033.30
166.91 1650000.00   0.00   0.00   0.00   0.00 -1866643.98
167.01 1650000.00   0.00   0.00   0.00   0.00 -1874188.14
167.11 1650000.00   0.00   0.00   0.00   0.00 -1881665.42
167.21 1650000.00   0.00   0.00   0.00   0.00 -1889075.42
167.31 1650000.00   0.00   0.00   0.00   0.00 -1896417.77
167.41 1650000.00   0.00   0.00   0.00   0.00 -1903692.10
167.51 1650000.00   0.00   0.00   0.00   0.00 -1910898.03
167.61 1650000.00   0.00   0.00   0.00   0.00 -1918035.20
167.71 1650000.00   0.00   0.00   0.00   0.00 -1925103.23
167.81 1650000.00   0.00   0.00   0.00   0.00 -1932101.76
167.91 1650000.00   0.00   0.00   0.00   0.00 -1939030.43
168.01 1650000.00   0.00   0.00   0.00   0.00 -1945888.88
168.11 1650000.00   0.00   0.00   0.00   0.00 -1952676.75
168.21 1650000.00   0.00   0.00   0.00   0.00 -1959393.68
168.31 1650000.00   0.00   0.00   0.00   0.00 -1966039.33
168.41 1650000.00   0.00   0.00   0.00   0.00 -1972613.34
168.51 1650000.00   0.00   0.00   0.00   0.00 -1979115.37
168.61 1650000.00   0.00   0.00   0.00   0.00 -1985545.08
168.71 1650000.00   0.00   0.00   0.00   0.00 -1991902.11
168.81 1650000.00   0.00   0.00   0.00   0.00 -1998186.13
168.91 1650000.00   0.00   0.00   0.00   0.00 -2004396.81
169.01 1650000.00   0.00   0.00   0.00   0.00 -2010533.81
169.11 1650000.00   0.00   0.00   0.00   0.00 -2016596.80
169.21 1650000.00   0.00   0.00   0.00   0.00 -2022585.45
169.31 1650000.00   0.00   0.00   0.00   0.00 -2028499.44
169.41 1650000.00   0.00   0.00   0.00   0.00 -2034338.45
169.51 1650000.00   0.00   0.00   0.00   0.00 -2040102.14
169.61 1650000.00   0.00   0.00   0.00   0.00 -2045790.21
169.71 1650000.00   0.00   0.00   0.00   0.00 -2051402.35
169.81 1650000.00   0.00   0.00   0.00   0.00 -2056938.23
169.91 1650000.00   0.00   0.00   0.00   0.00 -2062397.55
170.01 1650000.00   0.00   0.00   0.00   0.00 -2067780.01
170.11 1650000.00   0.00   0.00   0.00   0.00 -2073085.31
170.21 1650000.00   0.00   0.00   0.00   0.00 -2078313.13
170.31 1650000.00   0.00   0.00   0.00   0.00 -2083463.19
170.41 1650000.00   0.00   0.00   0.00   0.00 -2088535.19
170.51 1650000.00   0.00   0.00   0.00   0.00 -2093528.85
170.61 1650000.00   0.00   0.00   0.00   0.00 -2098443.86
170.71 1650000.00   0.00   0.00   0.00   0.00 -2103279.95
170.81 1650000.00   0.00   0.00   0.00   0.00 -2108036.83
170.91 1650000.00   0.00   0.00   0.00   0.00 -2112714.22
171.01 1650000.00   0.00   0.00   0.00   0.00 -2117311.85
171.11 1650000.00   0.00   0.00   0.00   0.00 -2121829.45
171.21 1650000.00   0.00   0.00   0.00   0.00 -2126266.74
171.31 1650000.00   0.00   0.00   0.00   0.00 -2130623.45
171.41 1650000.00   0.00   0.00   0.00   0.00 -2134899.33
171.51 1650000.00   0.00   0.00   0.00   0.00 -2139094.11
171.61 1650000.00   0.00   0.00   0.00   0.00 -2143207.53
171.71 1650000.00   0.00   0.00   0.00   0.00 -2147239.34
171.81 1650000.00   0.00   0.00   0.00   0.00 -2151189.28
171.91 1650000.00   0.00   0.00   0.00   0.00 -2155057.12
172.01 1650000.00   0.00   0.00   0.00   0.00 -2158842.59
172.11 1650000.00   0.00   0.00   0.00   0.00 -2162545.46
172.21 1650000.00   0.00   0.00   0.00   0.00 -2166165.50
172.31 1650000.00   0.00   0.00   0.00   0.00 -2169702.46
172.41 1650000.00   0.00   0.00   0.00   0.00 -2173156.11
172.51 1650000.00   0.00   0.00   0.00   0.00 -2176526.22
172.61 1650000.00   0.00   0.00   0.00   0.00 -2179812.56
172.71 1650000.00   0.00   0.00   0.00   0.00 -2183014.92
172.81 1650000.00   0.00   0.00   0.00   0.00 -2186133.08
172.91 1650000.00   0.00   0.00   0.00   0.00 -2189166.80
173.01 1650000.00   0.00   0.00   0.00   0.00 -2192115.89
173.11 1650000.00   0.00   0.00   0.00   0.00 -2194980.14
173.21 1650000.00   0.00   0.00   0.00   0.00 -2197759.33
173.31 1650000.00   0.00   0.00   0.00   0.00 -2200453.26
173.41 1650000.00   0.00   0.00   0.00   0.00 -2203061.74
173.51 1650000.00   0.00   0.00   0.00   0.00 -2205584.56
173.61 1650000.00   0.00   0.00   0.00   0.00 -2208021.53
173.71 1650000.00   0.00   0.00   0.00   0.00 -2210372.47
173.81 1650000.00   0.00   0.00   0.00   0.00 -2212637.18
173.91 1650000.00   0.00   0.00   0.00   0.00 -2214815.49
174.01 1650000.00   0.00   0.00   0.00   0.00 -2216907.21
174.11 1650000.00   0.00   0.00   0.00   0.00 -2218912.17
174.21 1650000.00   0.00   0.00   0.00   0.00 -2220830.19
174.31 1650000.00   0.00   0.00   0.00   0.00 -2222661.10
174.41 1650000.00   0.00   0.00   0.00   0.00 -2224404.75
174.51 1650000.00   0.00   0.00   0.00   0.00 -2226060.95
174.61 1650000.00   0.00   0.00   0.00   0.00 -2227629.57
174.71 1650000.00   0.00   0.00   0.00   0.00 -2229110.43
174.81 1650000.00   0.00   0.00   0.00   0.00 -2230503.40
174.91 1650000.00   0.00   0.00   0.00   0.00 -2231808.31
175.01 1650000.00   0.00   0.00   0.00   0.00 -2233025.03
175.11 1650000.00   0.00   0.00   0.00   0.00 -2234153.41
175.21 1650000.00   0.00   0.00   0.00   0.00 -2235193.31
175.31 1650000.00   0.00   0.00   0.00   0.00 -2236144.61
175.41 1650000.00   0.00   0.00   0.00   0.00 -2237007.16
175.51 1650000.00   0.00   0.00   0.00   0.00 -2237780.84
175.61 1650000.00   0.00   0.00   0.00   0.00 -2238465.53
175.71 1650000.00   0.00   0.00   0.00   0.00 -2239061.11
175.81 1650000.00   0.00   0.00   0.00   0.00 -2239567.45
175.91 1650000.00   0.00   0.00   0.00   0.00 -2239984.45
176.01 1650000.00   0.00   0.00   0.00   0.00 -2240312.00
176.11 1650000.00   0.00   0.00   0.00   0.00 -2240549.99
176.21 1650000.00   0.00   0.00   0.00   0.00 -2240698.31
176.31 1650000.00   0.00   0.00   0.00   0.00 -2240756.88
176.41 1650000.00   0.00   0.00   0.00   0.00 -2240725.59
176.51 1650000.00   0.00   0.00   0.00   0.00 -2240604.34
176.61 1650000.00   0.00   0.00   0.00   0.00 -2240393.07
176.71 1650000.00   0.00   0.00   0.00   0.00 -2240091.67
176.81 1650000.00   0.00   0.00   0.00   0.00 -2239700.07
176.91 1650000.00   0.00   0.00   0.00   0.00 -2239218.19
177.01 1650000.00   0.00   0.00   0.00   0.00 -2238645.96
177.11 1650000.00   0.00   0.00   0.00   0.00 -2237983.30
177.21 1650000.00   0.00   0.00   0.00   0.00 -2237230.16
177.31 1650000.00   0.00   0.00   0.00   0.00 -2236386.47
177.41 1650000.00   0.00   0.00   0.00   0.00 -2235452.16
177.51 1650000.00   0.00   0.00   0.00   0.00 -2234427.20
177.61 1650000.00   0.00   0.00   0.00   0.00 -2233311.52
177.71 1650000.00   0.00   0.00   0.00   0.00 -2232105.07
177.81 1650000.00   0.00   0.00   0.00   0.00 -2230807.82
177.91 1650000.00   0.00   0.00   0.00   0.00 -2229419.72
178.01 1650000.00   0.00   0.00   0.00   0.00 -2227940.73
178.11 1650000.00   0.00   0.00   0.00   0.00 -2226370.83
178.21 1650000.00   0.00   0.00   0.00   0.00 -2224709.98
178.31 1650000.00   0.00   0.00   0.00   0.00 -2222958.16
178.41 1650000.00   0.00   0.00   0.00   0.00 -2221115.35
178.51 1650000.00   0.00   0.00   0.00   0.00 -2219181.53
178.61 1650000.00   0.00   0.00   0.00   0.00 -2217156.68
178.71 1650000.00   0.00   0.00   0.00   0.00 -2215040.79
178.81 1650000.00   0.00   0.00   0.00   0.00 -2212833.87
178.91 1650000.00   0.00   0.00   0.00   0.00 -2210535.90
179.01 1650000.00   0.00   0.00   0.00   0.00 -2208146.89
179.11 1650000.00   0.00   0.00   0.00   0.00 -2205666.84
179.21 1650000.00   0.00   0.00   0.00   0.00 -2203095.76
179.31 1650000.00   0.00   0.00   0.00   0.00 -2200433.66
179.41 1650000.00   0.00   0.00   0.00   0.00 -2197680.55
179.51 1650000.00   0.00   0.00   0.00   0.00 -2194836.47
179.61 1650000.00   0.00   0.00   0.00   0.00 -2191901.43
179.71 1650000.00   0.00   0.00   0.00   0.00 -2188875.45
179.81 1650000.00   0.00   0.00   0.00   0.00 -2185758.58
179.91 1650000.00   0.00   0.00   0.00   0.00 -2182550.84
180.02 1650000.00   0.00   0.00   0.00   0.00 -2179252.28
180.12 1650000.00   0.00   0.00   0.00   0.00 -2175862.93
180.22 1650000.00   0.00   0.00   0.00   0.00 -2172382.84
180.32 1650000.00   0.00   0.00   0.00   0.00 -2168812.07
180.42 1650000.00   0.00   0.00   0.00   0.00 -2165150.66
180.52 1650000.00   0.00   0.00   0.00   0.00 -2161398.68
180.62 1650000.00   0.00   0.00   0.00   0.00 -2157556.19
180.72 1650000.00   0.00   0.00   0.00   0.00 -2153623.24
180.82 1650000.00   0.00   0.00   0.00   0.00 -2149599.92
180.92 1650000.00   0.00   0.00   0.00   0.00 -2145486.29
181.02 1650000.00   0.00   0.00   0.00   0.00 -2141282.43
181.12 1650000.00   0.00   0.00   0.00   0.00 -2136988.42
181.22 1650000.00   0.00   0.00   0.00   0.00 -2132604.35
181.32 1650000.00   0.00   0.00   0.00   0.00 -2128130.30
181.42 1650000.00   0.00   0.00   0.00   0.00 -2123566.36
181.52 1650000.00   0.00   0.00   0.00   0.00 -2118912.64
181.62 1650000.00   0.00   0.00   0.00   0.00 -2114169.23
181.72 1650000.00   0.00   0.00   0.00   0.00 -2109336.23
181.82 1650000.00   0.00   0.00   0.00   0.00 -2104413.75
181.92 1650000.00   0.00   0.00   0.00   0.00 -2099401.91
182.02 1650000.00   0.00   0.00   0.00   0.00 -2094300.81
182.12 1650000.00   0.00   0.00   0.00   0.00 -2089110.58
182.22 1650000.00   0.00   0.00   0.00   0.00 -2083831.33
182.32 1650000.00   0.00   0.00   0.00   0.00 -2078463.20
182.42 1650000.00   0.00   0.00   0.00   0.00 -2073006.32
182.52 1650000.00   0.00   0.00   0.00   0.00 -2067460.81
182.62 1650000.00   0.00   0.00   0.00   0.00 -2061826.82
182.72 1650000.00   0.00   0.00   0.00   0.00 -2056104.49
182.82 1650000.00   0.00   0.00   0.00   0.00 -2050293.95
182.92 1650000.00   0.00   0.00   0.00   0.00 -2044395.37
183.02 1650000.00   0.00   0.00   0.00   0.00 -2038408.90
183.12 1650000.00   0.00   0.00   0.00   0.00 -2032334.68
183.22 1650000.00   0.00   0.00   0.00   0.00 -2026172.88
183.32 1650000.00   0.00   0.00   0.00   0.00 -2019923.67
183.42 1650000.00   0.00   0.00   0.00   0.00 -2013587.21
183.52 1650000.00   0.00   0.00   0.00   0.00 -2007163.68
183.62 1650000.00   0.00   0.00   0.00   0.00 -2000653.24
183.72 1650000.00   0.00   0.00   0.00   0.00 -1994056.08
183.82 1650000.00   0.00   0.00   0.00   0.00 -1987372.38
183.92 1650000.00   0.00   0.00   0.00   0.00 -1980602.33
184.02 1650000.00   0.00   0.00   0.00   0.00 -1973746.12
184.12 1650000.00   0.00   0.00   0.00   0.00 -1966803.94
184.22 1650000.00   0.00   0.00   0.00   0.00 -1959775.99
184.32 1650000.00   0.00   0.00   0.00   0.00 -1952662.47
184.42 1650000.00   0.00   0.00   0.00   0.00 -1945463.59
184.52 1650000.00   0.00   0.00   0.00   0.00 -1938179.56
184.62 1650000.00   0.00   0.00   0.00   0.00 -1930810.58
184.72 1650000.00   0.00   0.00   0.00   0.00 -1923356.87
184.82 1650000.00   0.00   0.00   0.00   0.00 -1915818.67
184.92 1650000.00   0.00   0.00   0.00   0.00 -1908196.18
185.02 1650000.00   0.00   0.00   0.00   0.00 -1900489.63
185.12 1650000.00   0.00   0.00   0.00   0.00 -1892699.26
185.22 1650000.00   0.00   0.00   0.00   0.00 -1884825.31
185.32 1650000.00   0.00   0.00   0.00   0.00 -1876868.00
185.42 1650000.00   0.00   0.00   0.00   0.00 -1868827.59
185.52 1650000.00   0.00   0.00   0.00   0.00 -1860704.31
185.62 1650000.00   0.00   0.00   0.00   0.00 -1852498.43
185.72 1650000.00   0.00   0.00   0.00   0.00 -1844210.18
185.82 1650000.00   0.00   0.00   0.00   0.00 -1835839.83
185.92 1650000.00   0.00   0.00   0.00   0.00 -1827387.64
186.02 1650000.00   0.00   0.00   0.00   0.00 -1818853.88
186.12 1650000.00   0.00   0.00   0.00   0.00 -1810238.80
186.22 1650000.00   0.00   0.00   0.00   0.00 -1801542.68
186.32 1650000.00   0.00   0.00   0.00   0.00 -1792765.80
186.42 1650000.00   0.00   0.00   0.00   0.00 -1783908.43
186.52 1650000.00   0.00   0.00   0.00   0.00 -1774970.86
186.62 1650000.00   0.00   0.00   0.00   0.00 -1765953.37
186.72 1650000.00   0.00   0.00   0.00   0.00 -1756856.25
186.82 1650000.00   0.00   0.00   0.00   0.00 -1747679.80
186.92 1650000.00   0.00   0.00   0.00   0.00 -1738424.31
187.02 1650000.00   0.00   0.00   0.00   0.00 -1729090.07
187.12 1650000.00   0.00   0.00   0.00   0.00 -1719677.40
187.22 1650000.00   0.00   0.00   0.00   0.00 -1710186.60
187.32 1650000.00   0.00   0.00   0.00   0.00 -1700617.98
187.42 1650000.00   0.00   0.00   0.00   0.00 -1690971.85
187.52 1650000.00   0.00   0.00   0.00   0.00 -1681248.53
187.62 1650000.00   0.00   0.00   0.00   0.00 -1671448.35
187.72 1650000.00   0.00   0.00   0.00   0.00 -1661571.62
187.82 1650000.00   0.00   0.00   0.00   0.00 -1651618.67
187.92 1650000.00   0.00   0.00   0.00   0.00 -1641589.85
188.02 1650000.00   0.00   0.00   0.00   0.00 -1631485.47
188.12 1650000.00   0.00   0.00   0.00   0.00 -1621305.88
188.22 1650000.00   0.00   0.00   0.00   0.00 -1611051.41
188.32 1650000.00   0.00   0.00   0.00   0.00 -1600722.43
188.42 1650000.00   0.00   0.00   0.00   0.00 -1590319.26
188.52 1650000.00   0.00   0.00   0.00   0.00 -1579842.27
188.62 1650000.00   0.00   0.00   0.00   0.00 -1569291.81
188.72 1650000.00   0.00   0.00   0.00   0.00 -1558668.24
188.82 1650000.00   0.00   0.00   0.00   0.00 -1547971.91
188.92 1650000.00   0.00   0.00   0.00   0.00 -1537203.20
189.02 1650000.00   0.00   0.00   0.00   0.00 -1526362.47
189.12 1650000.00   0.00   0.00   0.00   0.00 -1515450.10
189.22 1650000.00   0.00   0.00   0.00   0.00 -1504466.45
189.32 1650000.00   0.00   0.00   0.00   0.00 -1493411.92
189.42 1650000.00   0.00   0.00   0.00   0.00 -1482286.87
189.52 1650000.00   0.00   0.00   0.00   0.00 -1471091.70
189.62 1650000.00   0.00   0.00   0.00   0.00 -1459826.78
189.72 1650000.00   0.00   0.00   0.00   0.00 -1448492.52
189.82 1650000.00   0.00   0.00   0.00   0.00 -1437089.31
189.92 1650000.00   0.00   0.00   0.00   0.00 -1425617.54
190.02 1650000.00   0.00   0.00   0.00   0.00 -1414077.62
190.12 1650000.00   0.00   0.00   0.00   0.00 -1402469.95
190.22 1650000.00   0.00   0.00   0.00   0.00 -1390794.94
190.32 1650000.00   0.00   0.00   0.00   0.00 -1379052.99
190.42 1650000.00   0.00   0.00   0.00   0.00 -1367244.53
190.52 1650000.00   0.00   0.00   0.00   0.00 -1355369.96
190.62 1650000.00   0.00   0.00   0.00   0.00 -1343429.71
190.72 1650000.00   0.00   0.00   0.00   0.00 -1331424.20
190.82 1650000.00   0.00   0.00   0.00   0.00 -1319353.86
190.92 1650000.00   0.00   0.00   0.00   0.00 -1307219.11
191.02 1650000.00   0.00   0.00   0.00   0.00 -1295020.39
191.12 1650000.00   0.00   0.00   0.00   0.00 -1282758.13
191.22 1650000.00   0.00   0.00   0.00   0.00 -1270432.77
191.32 1650000.00   0.00   0.00   0.00   0.00 -1258044.75
191.42 1650000.00   0.00   0.00   0.00   0.00 -1245594.52
191.52 1650000.00   0.00   0.00   0.00   0.00 -1233082.52
191.62 1650000.00   0.00   0.00   0.00   0.00 -1220509.20
191.72 1650000.00   0.00   0.00   0.00   0.00 -1207875.02
191.82 1650000.00   0.00   0.00   0.00   0.00 -1195180.42
191.92 1650000.00   0.00   0.00   0.00   0.00 -1182425.88
192.02 1650000.00   0.00   0.00   0.00   0.00 -1169611.85
192.12 1650000.00   0.00   0.00   0.00   0.00 -1156738.79
192.22 1650000.00   0.00   0.00   0.00   0.00 -1143807.17
192.32 1650000.00   0.00   0.00   0.00   0.00 -1130817.47
192.42 1650000.00   0.00   0.00   0.00   0.00 -1117770.15
192.52 1650000.00   0.00   0.00   0.00   0.00 -1104665.70
192.62 1650000.00   0.00   0.00   0.00   0.00 -1091504.58
192.72 1650000.00   0.00   0.00   0.00   0.00 -1078287.29
192.82 1650000.00   0.00   0.00   0.00   0.00 -1065014.30
192.92 1650000.00   0.00   0.00   0.00   0.00 -1051686.10
193.02 1650000.00   0.00   0.00   0.00   0.00 -1038303.19
193.12 1650000.00   0.00   0.00   0.00   0.00 -1024866.05
193.22 1650000.00   0.00   0.00   0.00   0.00 -1011375.17
193.32 1650000.00   0.00   0.00   0.00   0.00 -997831.06
193.42 1650000.00   0.00   0.00   0.00   0.00 -984234.22
193.52 1650000.00   0.00   0.00   0.00   0.00 -970585.15
193.62 1650000.00   0.00   0.00   0.00   0.00 -956884.35
193.72 1650000.00   0.00   0.00   0.00   0.00 -943132.34
193.82 1650000.00   0.00   0.00   0.00   0.00 -929329.62
193.92 1650000.00   0.00   0.00   0.00   0.00 -915476.70
194.02 1650000.00   0.00   0.00   0.00   0.00 -901574.10
194.12 1650000.00   0.00   0.00   0.00   0.00 -887622.35
194.22 1650000.00   0.00   0.00   0.00   0.00 -873621.95
194.32 1650000.00   0.00   0.00   0.00   0.00 -859573.44
194.42 1650000.00   0.00   0.00   0.00   0.00 -845477.34
194.52 1650000.00   0.00   0.00   0.00   0.00 -831334.17
194.62 1650000.00   0.00   0.00   0.00   0.00 -817144.47
194.72 1650000.00   0.00   0.00   0.00   0.00 -802908.77
194.82 1650000.00   0.00   0.00   0.00   0.00 -788627.60
194.92 1650000.00   0.00   0.00   0.00   0.00 -774301.51
195.02 1650000.00   0.00   0.00   0.00   0.00 -759931.03
195.12 1650000.00   0.00   0.00   0.00   0.00 -745516.70
195.22 1650000.00   0.00   0.00   0.00   0.00 -731059.08
195.32 1650000.00   0.00   0.00   0.00   0.00 -716558.69
195.42 1650000.00   0.00   0.00   0.00   0.00 -702016.11
195.52 1650000.00   0.00   0.00   0.00   0.00 -687431.86
195.62 1650000.00   0.00   0.00   0.00   0.00 -672806.52
195.72 1650000.00   0.00   0.00   0.00   0.00 -658140.63
195.82 1650000.00   0.00   0.00   0.00   0.00 -643434.75
195.92 1650000.00   0.00   0.00   0.00   0.00 -628689.44
196.02 1650000.00   0.00   0.00   0.00   0.00 -613905.27
196.12 1650000.00   0.00   0.00   0.00   0.00 -599082.79
196.22 1650000.00   0.00   0.00   0.00   0.00 -584222.58
196.32 1650000.00   0.00   0.00   0.00   0.00 -569325.20
196.42 1650000.00   0.00   0.00   0.00   0.00 -554391.22
196.52 1650000.00   0.00   0.00   0.00   0.00 -539421.22
196.62 1650000.00   0.00   0.00   0.00   0.00 -524415.76
196.72 1650000.00   0.00   0.00   0.00   0.00 -509375.43
196.82 1650000.00   0.00   0.00   0.00   0.00 -494300.80
196.92 1650000.00   0.00   0.00   0.00   0.00 -479192.46
197.02 1650000.00   0.00   0.00   0.00   0.00 -464050.98
197.12 1650000.00   0.00   0.00   0.00   0.00 -448876.94
197.22 1650000.00   0.00   0.00   0.00   0.00 -433670.94
197.32 1650000.00   0.00   0.00   0.00   0.00 -418433.57
197.42 1650000.00   0.00   0.00   0.00   0.00 -403165.40
197.52 1650000.00   0.00   0.00   0.00   0.00 -387867.04
197.62 1650000.00   0.00   0.00   0.00   0.00 -372539.07
197.72 1650000.00   0.00   0.00   0.00   0.00 -357182.09
197.82 1650000.00   0.00   0.00   0.00   0.00 -341796.69
197.92 1650000.00   0.00   0.00   0.00   0.00 -326383.48
198.02 1650000.00   0.00   0.00   0.00   0.00 -310943.05
198.12 1650000.00   0.00   0.00   0.00   0.00 -295476.01
198.22 1650000.00   0.00   0.00   0.00   0.00 -279982.96
198.32 1650000.00   0.00   0.00   0.00   0.00 -264464.49
198.42 1650000.00   0.00   0.00   0.00   0.00 -248921.23
198.52 1650000.00   0.00   0.00   0.00   0.00 -233353.77
198.62 1650000.00   0.00   0.00   0.00   0.00 -217762.72
198.72 1650000.00   0.00   0.00   0.00   0.00 -202148.70
198.82 1650000.00   0.00   0.00   0.00   0.00 -186512.32
198.92 1650000.00   0.00   0.00   0.00   0.00 -170854.19
199.02 1650000.00   0.00   0.00   0.00   0.00 -155174.93
199.12 1650000.00   0.00   0.00   0.00   0.00 -139475.15
199.22 1650000.00   0.00   0.00   0.00   0.00 -123755.47
199.32 1650000.00   0.00   0.00   0.00   0.00 -108016.51
199.42 1650000.00   0.00   0.00   0.00   0.00 -92258.90
199.52 1650000.00   0.00   0.00   0.00   0.00 -76483.24
199.62 1650000.00   0.00   0.00   0.00   0.00 -60690.17
199.72 1650000.00   0.00   0.00   0.00   0.00 -44880.31
199.82 1650000.00   0.00   0.00   0.00   0.00 -29054.28
